1380145070.13999,67197,37132,1751,1848,1843,4081,1647,1694,35,30
1380145070.63988,67197,37132,1751,1848,1843,4081,1647,1694,35,30
1380145071.14077,1272697,821633,92075,334081,64026,139673,79617,51532,27,27
1380145071.64137,1272697,821633,92075,334081,64026,139673,79617,51532,27,27
1380145072.14249,276428,177512,42193,79354,60482,65812,60173,13343,35,30
1380145072.64317,276428,177512,42193,79354,60482,65812,60173,13343,35,30
1380145073.14435,719728,33540,52601,6269,11669,17371,16173,10681,53,50
1380145073.645,719728,33540,52601,6269,11669,17371,16173,10681,53,50
1380145074.14552,2136356,759662,88101,16670,75373,55193,67558,23830,48,53
1380145074.64606,134149,81233,2124,8498,14117,7424,7352,11850,43,40
1380145075.14625,134149,81233,2124,8498,14117,7424,7352,11850,43,40
1380145075.64609,944914,680254,36111,30848,32086,46623,12650,8771,29,24
1380145076.14725,944914,680254,36111,30848,32086,46623,12650,8771,29,24
1380145076.6479,513512,141624,42030,82541,14087,28754,13926,34405,23,21
1380145077.14906,513512,141624,42030,82541,14087,28754,13926,34405,23,21
1380145077.64967,298888,113792,50921,26094,29702,33853,28798,14882,35,37
1380145078.15077,298888,113792,50921,26094,29702,33853,28798,14882,35,37
1380145078.65112,152698,19058,2377,3686,3150,12594,4625,4382,54,40
1380145079.15156,152698,19058,2377,3686,3150,12594,4625,4382,54,40
1380145079.65223,357895,108769,17636,29385,43545,47280,25638,23675,70,50
1380145080.15245,357895,108769,17636,29385,43545,47280,25638,23675,70,50
1380145080.65306,1864732,44734,9296,2941,7823,12000,7794,4784,78,35
1380145081.15403,1864732,44734,9296,2941,7823,12000,7794,4784,78,35
1380145081.65469,57518,12228,2921,7455,3050,2988,1337,1277,74,38
1380145082.15533,57518,12228,2921,7455,3050,2988,1337,1277,74,38
1380145082.65609,735101,11439,2955,2104,2026,1177,1244,455,53,44
1380145083.15722,735101,11439,2955,2104,2026,1177,1244,455,53,44
1380145083.65745,374006,75098,9777,16761,15136,36718,12571,10014,54,43
1380145084.1586,374006,75098,9777,16761,15136,36718,12571,10014,54,43
1380145084.65935,1733684,111801,20198,12520,52890,21770,10087,9834,51,43
1380145085.16051,1733684,111801,20198,12520,52890,21770,10087,9834,51,43
1380145085.66114,625511,90884,11080,16392,23632,12201,21522,18765,48,34
1380145086.16245,625511,90884,11080,16392,23632,12201,21522,18765,48,34
1380145086.6631,981693,66675,3577,12121,10055,6575,16065,6885,50,27
1380145087.16424,981693,66675,3577,12121,10055,6575,16065,6885,50,27
1380145087.66486,2940824,784620,207465,439185,703745,95327,63343,86879,30,35
1380145088.16601,2940824,784620,207465,439185,703745,95327,63343,86879,30,35
1380145088.66644,248826,34256,7895,6271,17736,10278,2409,1046,37,37
1380145089.16756,248826,34256,7895,6271,17736,10278,2409,1046,37,37
1380145089.66818,1566528,1028564,79245,226771,83074,108106,113489,44453,35,38
1380145090.16932,1566528,1028564,79245,226771,83074,108106,113489,44453,35,38
1380145090.67628,1141581,131812,31854,17566,25433,6852,3061,4041,27,41
1380145091.17746,1141581,131812,31854,17566,25433,6852,3061,4041,27,41
1380145091.67756,437386,192397,20739,7003,6602,7244,6166,3051,20,30
1380145092.17872,437386,192397,20739,7003,6602,7244,6166,3051,20,30
1380145092.67937,1774045,153573,35023,18214,21009,5002,4455,5469,1,35
1380145093.18046,1774045,153573,35023,18214,21009,5002,4455,5469,1,35
1380145093.68115,2143448,115542,44152,35291,29043,25669,18741,6011,3,41
1380145094.18148,2143448,115542,44152,35291,29043,25669,18741,6011,3,41
1380145094.68216,255758,57357,16251,13899,8128,9570,3797,7949,14,44
1380145095.18318,255758,57357,16251,13899,8128,9570,3797,7949,14,44
1380145095.6839,10638,10711,13302,13976,18836,23795,7489,18130,43,56
1380145096.18496,10638,10711,13302,13976,18836,23795,7489,18130,43,56
1380145096.68565,801620,192746,109043,26444,47659,52604,33331,15493,63,63
1380145097.18668,801620,192746,109043,26444,47659,52604,33331,15493,63,63
1380145097.68648,87411,100940,36783,14108,7228,15539,16045,2997,60,61
1380145098.18756,87411,100940,36783,14108,7228,15539,16045,2997,60,61
1380145098.68832,455487,49405,11376,17953,5091,6780,4655,1892,57,63
1380145099.18859,455487,49405,11376,17953,5091,6780,4655,1892,57,63
1380145099.68915,165058,72970,12791,31796,35528,13379,13280,5924,40,60
1380145100.18985,165058,72970,12791,31796,35528,13379,13280,5924,40,60
1380145100.69009,4705,13148,11031,9552,14128,17229,2894,4238,53,60
1380145101.19112,4705,13148,11031,9552,14128,17229,2894,4238,53,60
1380145101.69188,419358,194259,42287,30598,20464,20642,14536,11045,50,56
1380145102.19277,419358,194259,42287,30598,20464,20642,14536,11045,50,56
1380145102.69351,137936,57206,4201,1953,5908,5001,4357,4168,47,40
1380145103.19452,137936,57206,4201,1953,5908,5001,4357,4168,47,40
1380145103.69566,187187,28255,15094,3216,3534,3994,4864,2141,44,43
1380145104.19669,187187,28255,15094,3216,3534,3994,4864,2141,44,43
1380145104.69686,2671674,108802,53639,127981,54875,57057,32926,7973,35,48
1380145105.19787,2671674,108802,53639,127981,54875,57057,32926,7973,35,48
1380145105.69863,1507216,233255,10962,23074,8161,19040,16861,3650,34,40
1380145106.19961,1507216,233255,10962,23074,8161,19040,16861,3650,34,40
1380145106.70015,1271491,93700,62531,39868,33775,46374,15533,7327,47,60
1380145107.20054,1271491,93700,62531,39868,33775,46374,15533,7327,47,60
1380145107.70162,1758941,134632,31007,70636,38589,37493,17950,3546,53,60
1380145108.20263,1758941,134632,31007,70636,38589,37493,17950,3546,53,60
1380145108.70347,1342136,149150,67536,127133,111782,37406,18716,6444,48,56
1380145109.20448,1342136,149150,67536,127133,111782,37406,18716,6444,48,56
1380145109.70486,2018155,672847,155756,82097,303111,87076,43438,20807,51,60
1380145110.20562,2018155,672847,155756,82097,303111,87076,43438,20807,51,60
1380145110.70645,769978,182937,21138,44448,31814,11909,16275,6720,34,54
1380145111.20741,769978,182937,21138,44448,31814,11909,16275,6720,34,54
1380145111.70825,641618,188633,21874,65639,30948,28381,22868,12754,27,50
1380145112.20918,641618,188633,21874,65639,30948,28381,22868,12754,27,50
1380145112.7091,95545,69000,1362,13066,2414,4235,1758,1225,20,40
1380145113.21003,95545,69000,1362,13066,2414,4235,1758,1225,20,40
1380145113.71092,615051,186223,35980,37847,92499,24188,26812,4554,17,41
1380145114.21184,615051,186223,35980,37847,92499,24188,26812,4554,17,41
1380145114.71267,1403292,128498,5564,10672,11430,27223,22993,9780,35,27
1380145115.21308,1403292,128498,5564,10672,11430,27223,22993,9780,35,27
1380145115.71406,55477,14670,2287,5279,3448,4163,1654,571,41,29
1380145116.21473,55477,14670,2287,5279,3448,4163,1654,571,41,29
1380145116.71561,1863421,591398,27101,88321,77887,155591,31846,16992,57,26
1380145117.21648,1863421,591398,27101,88321,77887,155591,31846,16992,57,26
1380145117.71691,595325,6004,1761,9886,2401,4755,2266,1498,69,40
1380145118.21779,595325,6004,1761,9886,2401,4755,2266,1498,69,40
1380145118.71865,2779604,546138,133898,82958,244880,177144,58278,24769,70,48
1380145119.21939,2779604,546138,133898,82958,244880,177144,58278,24769,70,48
1380145119.71931,138272,19053,12864,11835,2008,1790,858,849,70,48
1380145120.22017,138272,19053,12864,11835,2008,1790,858,849,70,48
1380145120.72103,1359542,2810795,88618,116981,26396,57676,71893,30082,47,30
1380145121.22195,1359542,2810795,88618,116981,26396,57676,71893,30082,47,30
1380145121.72264,161170,153253,18630,57424,16643,24213,37359,9197,38,43
1380145122.22256,161170,153253,18630,57424,16643,24213,37359,9197,38,43
1380145122.72288,320673,43498,16161,2639,6212,9612,2887,2925,34,30
1380145123.22375,320673,43498,16161,2639,6212,9612,2887,2925,34,30
1380145123.72464,2658398,111688,23189,34582,26514,24101,15411,8375,26,38
1380145124.22549,2658398,111688,23189,34582,26514,24101,15411,8375,26,38
1380145124.72639,1864673,1051553,45219,44642,27478,36972,17119,15066,34,38
1380145125.22725,1864673,1051553,45219,44642,27478,36972,17119,15066,34,38
1380145125.72816,890524,301590,54965,7623,78017,53432,25366,26549,37,27
1380145126.22898,890524,301590,54965,7623,78017,53432,25366,26549,37,27
1380145126.72995,618268,75225,4731,8211,5858,14818,10419,18573,38,20
1380145127.23222,618268,75225,4731,8211,5858,14818,10419,18573,38,20
1380145127.7332,1708888,771190,117603,23461,59426,50480,31712,34989,27,10
1380145128.23357,1708888,771190,117603,23461,59426,50480,31712,34989,27,10
1380145128.73453,538221,230204,16860,25728,66236,45603,27631,16389,44,16
1380145129.23532,538221,230204,16860,25728,66236,45603,27631,16389,44,16
1380145129.73625,353017,53037,43052,42519,12678,16318,15417,7130,41,35
1380145130.23634,353017,53037,43052,42519,12678,16318,15417,7130,41,35
1380145130.7371,576858,46613,19964,52690,7040,19992,8974,5346,41,54
1380145131.23789,576858,46613,19964,52690,7040,19992,8974,5346,41,54
1380145131.73836,426254,227783,44068,60741,39851,32200,68963,42045,47,61
1380145132.23919,426254,227783,44068,60741,39851,32200,68963,42045,47,61
1380145132.73997,2185657,289638,29620,103491,25335,84659,55406,65297,50,74
1380145133.24012,2185657,289638,29620,103491,25335,84659,55406,65297,50,74
1380145133.74078,721547,44368,36472,4945,11817,13294,9366,14344,51,66
1380145134.24153,721547,44368,36472,4945,11817,13294,9366,14344,51,66
1380145134.74251,1059736,111353,40975,29202,19267,22719,29828,32718,50,60
1380145135.24261,1059736,111353,40975,29202,19267,22719,29828,32718,50,60
1380145135.74311,594514,29129,33897,39959,33333,20052,15659,8517,56,69
1380145136.24303,594514,29129,33897,39959,33333,20052,15659,8517,56,69
1380145136.74409,140099,12961,576,3917,4088,2109,5253,1885,51,64
1380145137.2448,140099,12961,576,3917,4088,2109,5253,1885,51,64
1380145137.74583,24153,502695,31317,27116,20854,48088,32045,19399,44,48
1380145138.24657,24153,502695,31317,27116,20854,48088,32045,19399,44,48
1380145138.74757,290014,267451,27545,62236,28801,44371,35786,20542,44,41
1380145139.24833,290014,267451,27545,62236,28801,44371,35786,20542,44,41
1380145139.74934,1695874,161157,26229,28703,26255,24570,8349,34654,38,27
1380145140.25009,1695874,161157,26229,28703,26255,24570,8349,34654,38,27
1380145140.75121,658523,71531,8516,35631,21934,20324,6620,9013,41,35
1380145141.25194,658523,71531,8516,35631,21934,20324,6620,9013,41,35
1380145141.75304,1699734,37704,10244,18456,14958,3712,5246,2050,37,51
1380145142.25374,1699734,37704,10244,18456,14958,3712,5246,2050,37,51
1380145142.7548,1599328,915443,117024,131931,429185,124772,20766,17434,37,48
1380145143.25549,1599328,915443,117024,131931,429185,124772,20766,17434,37,48
1380145143.75652,758715,180416,40017,41826,51621,30397,13310,5768,37,48
1380145144.25719,758715,180416,40017,41826,51621,30397,13310,5768,37,48
1380145144.75827,2690178,52435,6703,37033,18866,11776,8757,4095,34,50
1380145145.25893,2690178,52435,6703,37033,18866,11776,8757,4095,34,50
1380145145.76007,1300314,72226,55173,18013,7927,15874,2064,1730,41,53
1380145146.26077,1300314,72226,55173,18013,7927,15874,2064,1730,41,53
1380145146.76191,2475347,585940,153804,24843,147023,36373,50542,31086,30,56
1380145147.2619,2475347,585940,153804,24843,147023,36373,50542,31086,30,56
1380145147.76305,717919,20638,8266,11713,5308,4494,2014,1001,34,64
1380145148.26375,717919,20638,8266,11713,5308,4494,2014,1001,34,64
1380145148.76487,786080,1330068,42631,180034,95596,138714,57190,51676,29,53
1380145149.26547,786080,1330068,42631,180034,95596,138714,57190,51676,29,53
1380145149.7666,238776,310612,12964,9319,7247,13222,13395,6715,17,27
1380145150.26724,238776,310612,12964,9319,7247,13222,13395,6715,17,27
1380145150.76838,89099,430565,76063,32597,21028,13694,13930,9022,11,27
1380145151.26802,89099,430565,76063,32597,21028,13694,13930,9022,11,27
1380145151.76914,637140,95981,137243,50364,56479,48675,34796,16149,14,30
1380145152.26953,637140,95981,137243,50364,56479,48675,34796,16149,14,30
1380145152.77065,1221382,113485,24271,23135,26109,33483,9840,17489,24,37
1380145153.27135,1221382,113485,24271,23135,26109,33483,9840,17489,24,37
1380145153.77248,897066,118170,46588,17936,20536,22308,13188,14496,37,56
1380145154.27309,897066,118170,46588,17936,20536,22308,13188,14496,37,56
1380145154.77344,169832,32263,5034,2295,3054,4410,5148,2511,51,54
1380145155.27407,169832,32263,5034,2295,3054,4410,5148,2511,51,54
1380145155.77523,2681148,246515,93061,23627,24860,64590,26620,24963,53,44
1380145156.27589,2681148,246515,93061,23627,24860,64590,26620,24963,53,44
1380145156.77702,240485,321064,31424,118011,40304,28102,6602,4765,38,50
1380145157.27766,240485,321064,31424,118011,40304,28102,6602,4765,38,50
1380145157.77881,1204621,1584999,195995,59922,62071,64546,21986,20317,26,40
1380145158.27945,1204621,1584999,195995,59922,62071,64546,21986,20317,26,40
1380145158.78058,2073185,698813,93343,74096,164476,79216,42854,57774,23,38
1380145159.28123,2073185,698813,93343,74096,164476,79216,42854,57774,23,38
1380145159.78235,195091,69924,28124,19733,8893,18151,2711,6879,21,41
1380145160.28304,195091,69924,28124,19733,8893,18151,2711,6879,21,41
1380145160.78423,83758,4120,5062,1638,670,1305,1370,506,29,51
1380145161.2849,83758,4120,5062,1638,670,1305,1370,506,29,51
1380145161.78602,413304,30814,7922,2110,3409,1316,1731,864,29,57
1380145162.28668,413304,30814,7922,2110,3409,1316,1731,864,29,57
1380145162.78783,1131709,96457,92034,33214,33092,25841,31227,8679,30,74
1380145163.28847,1131709,96457,92034,33214,33092,25841,31227,8679,30,74
1380145163.78961,597376,29400,15722,10690,24283,16100,8195,6242,40,69
1380145164.29025,1331695,136086,60213,3411,15323,8330,7472,4020,27,60
1380145164.79137,1331695,136086,60213,3411,15323,8330,7472,4020,27,60
1380145165.29198,99825,31853,411,10895,19585,11646,9337,6411,50,54
1380145165.79212,99825,31853,411,10895,19585,11646,9337,6411,50,54
1380145166.29275,99825,31853,411,10895,19585,11646,9337,6411,50,54
1380145166.79391,559015,72890,49479,32753,27582,43784,35650,30177,60,51
1380145167.29457,1816509,97447,23020,15282,12765,6607,7798,7796,40,51
1380145167.79572,1816509,97447,23020,15282,12765,6607,7798,7796,40,51
1380145168.29636,542788,16847,15875,6240,3741,3684,4358,3226,48,60
1380145168.79749,542788,16847,15875,6240,3741,3684,4358,3226,48,60
1380145169.29777,563520,285183,60775,51528,12959,43017,19858,40954,38,64
1380145169.79891,563520,285183,60775,51528,12959,43017,19858,40954,38,64
1380145170.29956,453378,49243,4986,3890,6514,6965,2987,2447,27,51
1380145170.80072,453378,49243,4986,3890,6514,6965,2987,2447,27,51
1380145171.3014,635638,604478,34638,98209,115475,39080,8643,13820,29,44
1380145171.80254,635638,604478,34638,98209,115475,39080,8643,13820,29,44
1380145172.30316,586738,119490,20947,14336,24179,9431,13688,2773,26,30
1380145172.8043,586738,119490,20947,14336,24179,9431,13688,2773,26,30
1380145173.30489,1088594,215569,205489,20608,108641,82460,12199,2868,30,37
1380145173.806,1088594,215569,205489,20608,108641,82460,12199,2868,30,37
1380145174.30661,903955,136270,11669,88302,71490,30060,19811,20118,34,48
1380145174.80774,903955,136270,11669,88302,71490,30060,19811,20118,34,48
1380145175.30767,1826684,61393,9699,4882,22315,17188,5638,11189,48,44
1380145175.80876,1826684,61393,9699,4882,22315,17188,5638,11189,48,44
